event	utc	mono_ms	target	seq	request_id	detail
client_ack	2026-09-23T18:15:00.765957719Z	2460	source	104	semisync-timeout-104	
client_ack	2026-09-23T18:15:00.789543053Z	2484	source	105	semisync-timeout-105	
client_ack	2026-09-23T18:15:00.813447011Z	2508	source	106	semisync-timeout-106	
client_ack	2026-09-23T18:15:00.837528636Z	2532	source	107	semisync-timeout-107	
client_ack	2026-09-23T18:15:00.860512803Z	2555	source	108	semisync-timeout-108	
client_ack	2026-09-23T18:15:00.883678428Z	2578	source	109	semisync-timeout-109	
client_ack	2026-09-23T18:15:00.905984011Z	2600	source	110	semisync-timeout-110	
client_ack	2026-09-23T18:15:00.928732553Z	2623	source	111	semisync-timeout-111	
client_ack	2026-09-23T18:15:00.951105053Z	2645	source	112	semisync-timeout-112	
client_ack	2026-09-23T18:15:00.973314220Z	2668	source	113	semisync-timeout-113	
client_ack	2026-09-23T18:15:00.996602345Z	2691	source	114	semisync-timeout-114	
client_ack	2026-09-23T18:15:01.019365345Z	2714	source	115	semisync-timeout-115	
client_ack	2026-09-23T18:15:01.041766720Z	2736	source	116	semisync-timeout-116	
client_ack	2026-09-23T18:15:03.069089554Z	4764	source	117	semisync-timeout-117	
client_ack	2026-09-23T18:15:03.099132387Z	4794	source	118	semisync-timeout-118	
client_ack	2026-09-23T18:15:03.124909346Z	4819	source	119	semisync-timeout-119	
client_ack	2026-09-23T18:15:03.149313262Z	4844	source	120	semisync-timeout-120	
client_ack	2026-09-23T18:15:03.175618762Z	4870	source	121	semisync-timeout-121	
client_ack	2026-09-23T18:15:03.200134429Z	4895	source	122	semisync-timeout-122	
client_ack	2026-09-23T18:15:03.225789179Z	4920	source	123	semisync-timeout-123	
client_ack	2026-09-23T18:15:03.249653429Z	4944	source	124	semisync-timeout-124	
client_ack	2026-09-23T18:15:03.275482887Z	4970	source	125	semisync-timeout-125	
client_ack	2026-09-23T18:15:03.299620846Z	4994	source	126	semisync-timeout-126	
client_ack	2026-09-23T18:15:03.325114262Z	5020	source	127	semisync-timeout-127	
client_ack	2026-09-23T18:15:03.350541929Z	5045	source	128	semisync-timeout-128	
client_ack	2026-09-23T18:15:03.373710554Z	5068	source	129	semisync-timeout-129	
client_ack	2026-09-23T18:15:03.396862846Z	5091	source	130	semisync-timeout-130	
client_ack	2026-09-23T18:15:03.418940971Z	5113	source	131	semisync-timeout-131	
client_ack	2026-09-23T18:15:03.440753387Z	5135	source	132	semisync-timeout-132	
client_ack	2026-09-23T18:15:03.464584846Z	5159	source	133	semisync-timeout-133	
client_ack	2026-09-23T18:15:03.486531304Z	5181	source	134	semisync-timeout-134	
client_ack	2026-09-23T18:15:03.508744346Z	5203	source	135	semisync-timeout-135	
